Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales
TXN-21488,2025-11-14,November,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Digital Services,Engineering,Software Services,Cloud Database Engine,Mid-Market,Online Store,20489.94,4044.12,2099.14,1015.66,271.8,2044.69,11286.33,55.08,20152.52,20489.94
TXN-21489,2025-11-14,November,Q4,2025,North America,Canada,Toronto,Financial Services,Sales,Hardware Systems,Server Rack X1,,Online Store,51114.83,33661.02,8949.92,5035.75,7356.68,1179.58,2288.56,4.48,45860.93,51114.83
TXN-21490,2025-11-15,November,Q4,2025,Asia Pacific,India,Mumbai,Digital Services,Sales,Software Services,SaaS ERP License,SMB,Online Store,46312.48,12636.86,6654.84,2414.38,6872.38,2843.2,21763.2,46.99,44018.18,46312.48
TXN-21491,2025-11-15,November,Q4,2025,Europe,Netherlands,Amsterdam,Financial Services,Marketing,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Direct Sales,47797.8,20771.68,10465.85,2348.49,6798.83,1891.73,12320.05,25.78,44527.96,47797.8
TXN-21492,2025-11-15,November,Q4,2025,North America,USA,San Francisco,Consumer Goods,Customer Support,Electronics,UltraBook Enterprise,Consumer,Online Store,10264.99,7007.55,1596.89,730.63,1351.39,260.16,669.76,6.52,10980.48,10264.99
TXN-21493,2025-11-15,November,Q4,2025,Asia Pacific,Singapore,Singapore,Financial Services,Sales,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,23726.39,10213.69,3054.79,1495.55,2023.45,963.95,7998.41,33.71,23368.81,23726.39
TXN-21494,2025-11-15,November,Q4,2025,Latin America,Brazil,Sao Paulo,Consumer Goods,Marketing,Software Services,SaaS ERP License,SMB,Online Store,25994.41,4856.61,5309.48,2364.01,1566.85,2635.35,10828.96,41.66,25927.26,25994.41
TXN-21495,2025-11-15,November,Q4,2025,Latin America,Colombia,Bogota,Financial Services,Customer Support,Software Services,AI Analytics Platform,Enterprise,Reseller Network,58701.75,11755.07,9389.33,5203.99,8769.62,6581.42,25771.94,43.9,60362.09,58701.75
TXN-21496,2025-11-15,November,Q4,2025,Europe,France,Paris,Consumer Goods,Customer Support,Electronics,Wireless Headset Pro,Mid-Market,Partner Channel,22728.3,16350.63,3847.88,1411.36,2566.57,288.73,829.7,3.65,20980.89,22728.3
TXN-21497,2025-11-15,November,Q4,2025,Asia Pacific,Singapore,Singapore,Consumer Goods,Customer Support,Professional Consulting,Advisory Subscription,Enterprise,Direct Sales,41132.76,16544.41,6699.62,2590.23,589.47,2093.93,13204.57,32.1,41775.11,41132.76
TXN-21498,2025-11-15,November,Q4,2025,Europe,Germany,Frankfurt,Financial Services,Operations,Cloud Infrastructure,Load Balancer Cluster,SMB,Direct Sales,59138.89,25675.93,12145.57,2585.92,7251.27,2119.3,16612.17,28.09,60278.33,59138.89
TXN-21499,2025-11-15,November,Q4,2025,North America,USA,Chicago,Consumer Goods,Customer Support,Electronics,Smart Hub Pro,Mid-Market,Online Store,20646.06,14534.7,2645.2,1526.51,2954.86,600.59,1339.06,6.49,22581.46,20646.06
TXN-21500,2025-11-15,November,Q4,2025,Latin America,Brazil,Sao Paulo,Consumer Goods,Marketing,Software Services,CyberShield Security,Consumer,Online Store,14831.02,2981.75,1942.34,694.34,1425.69,986.93,8225.66,55.46,13712.23,14831.02
TXN-21501,2025-11-15,November,Q4,2025,North America,USA,San Francisco,Digital Services,Engineering,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Partner Channel,27759.64,8952.03,5793.4,2476.26,1064.11,2127.73,8410.22,30.3,30332.47,27759.64
TXN-21502,2025-11-16,November,Q4,2025,North America,USA,Chicago,Consumer Goods,Engineering,Software Services,AI Analytics Platform,SMB,Online Store,8825.73,2205.87,1509.52,611.21,915.58,697.45,3801.68,43.07,8511.73,8825.73
TXN-21503,2025-11-16,November,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Sales,Software Services,SaaS ERP License,,Online Store,20753.96,3618.35,2709.07,1278.54,2674.44,1313.65,11834.35,57.02,21601.12,20753.96
TXN-21504,2025-11-16,November,Q4,2025,North America,USA,Chicago,Digital Services,Engineering,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Online Store,85949.19,30657.54,16391.06,6397.65,9825.44,5757.27,26745.67,31.12,82866.57,85949.19
TXN-21505,2025-11-16,November,Q4,2025,Europe,UK,London,Consumer Goods,Sales,Software Services,AI Analytics Platform,Enterprise,Online Store,24107.22,6343.29,4538.12,2103.04,7.91,1959.98,9162.79,38.01,22244.04,24107.22
TXN-21506,2025-11-16,November,Q4,2025,North America,Canada,Toronto,Enterprise Solutions,Customer Support,Electronics,4K Display Monitor,Enterprise,Direct Sales,17963.43,12587.07,1937.42,,1576.87,419.1,1522.86,8.48,18918.99,17963.43
TXN-21507,2025-11-16,November,Q4,2025,Latin America,Colombia,Bogota,Financial Services,Operations,Software Services,Cloud Database Engine,Enterprise,Direct Sales,36569.07,7188.32,5633.68,3646.89,2166.76,2728.64,17371.54,47.5,36297.62,36569.07
TXN-21508,2025-11-16,November,Q4,2025,Asia Pacific,Singapore,Singapore,Consumer Goods,Customer Support,Electronics,Smart Hub Pro,Enterprise,Online Store,20117.96,11683.31,3464.57,1964.75,425.55,828.43,2176.9,10.82,21243.65,20117.96
TXN-21509,2025-11-16,November,Q4,2025,North America,USA,New York,Enterprise Solutions,Marketing,Software Services,CyberShield Security,SMB,Direct Sales,64574.8,11729.52,8658.1,4041.79,6734.12,3865.18,36280.21,56.18,60728.64,64574.8
TXN-21510,2025-11-16,November,Q4,2025,Europe,Netherlands,Amsterdam,Digital Services,Engineering,Software Services,CyberShield Security,Mid-Market,Direct Sales,39745.01,6268.85,8374.21,2299.98,1939.07,3212.42,19589.55,49.29,37396.06,39745.01
TXN-21511,2025-11-16,November,Q4,2025,North America,USA,Chicago,Financial Services,Engineering,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise ,Online Store,93333.6,41300.59,17654.79,6276.16,12357.32,4679.53,23422.53,25.1,84969.68,93333.6
TXN-21512,2025-11-17,November,Q4,2025,North America,USA,New York,Enterprise Solutions,Operations,Software Services,AI Analytics Platform,Enterprise,Direct Sales,63811.41,13850.33,6937.37,3231.33,2933.87,6694.72,33097.66,51.87,67876.45,63811.41
TXN-21513,2025-11-17,November,Q4,2025,Asia Pacific,India,Mumbai,Consumer Goods,Sales,Hardware Systems,Network Switch 48P,Mid-Market,Online Store,27969.4,14647.86,5505.23,,3746.37,1233.73,4149.94,14.84,30155.41,27969.4
TXN-21514,2025-11-17,November,Q4,2025,europe,Netherlands,Amsterdam,Consumer Goods,Customer Support,Software Services,AI Analytics Platform,Enterprise,Direct Sales,66308.5,13962.36,13135.51,4551.2,776.0,6199.97,28459.46,42.92,69246.63,66308.5
TXN-21515,2025-11-17,November,Q4,2025,North America,USA,New York,Digital Services,Operations,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Reseller Network,81381.26,29519.7,8374.5,5732.54,4989.48,3855.98,33898.54,41.65,82403.43,81381.26
TXN-21516,2025-11-17,November,Q4,2025,Europe,Netherlands,Amsterdam,Digital Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Direct Sales,30982.07,10626.42,4727.58,2791.41,3099.54,1948.46,10888.2,35.14,31613.07,30982.07
TXN-21517,2025-11-17,November,Q4,2025,Europe,UK,London,Enterprise Solutions,Operations,Professional Consulting,24/7 Premium Support,Enterprise,Partner Channel,39007.5,17882.31,6049.77,2053.42,5537.74,2648.02,10373.98,26.59,42723.71,39007.5
TXN-21518,2025-11-17,November,Q4,2025,Latin America,Brazil,Sao Paulo,Consumer Goods,Sales,Electronics,Smart Hub Pro,Consumer,Direct Sales,13670.28,7882.67,1461.78,703.39,251.35,401.68,3220.76,23.56,14516.67,13670.28
TXN-21519,2025-11-17,November,Q4,2025,Europe,France,Paris,Enterprise Solutions,Customer Support,Professional Consulting,Implementation Services,Enterprise,Partner Channel,30539.28,12892.6,6521.13,1333.29,2156.12,1687.95,8104.31,26.54,33330.09,30539.28
TXN-21520,2025-11-17,November,Q4,2025,Middle East & Africa,UAE,Dubai,Financial Services,Sales,Hardware Systems,Storage Array V2,Mid-Market,Partner Channel,38303.18,23285.52,8350.07,3768.18,3761.5,801.59,2097.82,5.48,35741.71,38303.18
TXN-21521,2025-11-17,November,Q4,2025,Latin America,Brazil,Sao Paulo,Consumer Goods,Marketing,Software Services,SaaS ERP License,Consumer,Direct Sales,34217.71,8240.26,3886.38,1587.14,11.08,3209.72,17294.21,50.54,35211.88,34217.71
TXN-21522,2025-11-17,November,Q4,2025,Europe,UK,London,Consumer Goods,Marketing,Hardware Systems,Edge Compute Node,Mid-Market,Reseller Network,23396.64,14867.47,5076.31,1507.98,292.78,592.63,1352.25,5.78,23336.15,23396.64
TXN-21523,2025-11-17,November,Q4,2025,Europe,Netherlands,Amsterdam,Consumer Goods,Engineering,Electronics,UltraBook Enterprise,Enterprise,Direct Sales,7586.32,4504.58,1246.46,650.08,223.65,265.8,919.4,12.12,8023.56,7586.32
TXN-21524,2025-11-17,November,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Marketing,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Online Store,32374.71,11297.35,3799.09,1532.63,1781.55,2961.26,12784.38,39.49,35330.18,32374.71
TXN-21525,2025-11-17,November,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Engineering,Electronics,4K Display Monitor,Enterprise,Online Store,12130.78,7557.48,2002.58,864.39,1273.0,425.21,1281.12,10.56,13211.12,12130.78
TXN-21526,2025-11-18,November,Q4,2025,North America,USA,New York,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,65032.61,22778.18,13861.38,6361.6,1765.51,4781.24,17250.21,26.53,62026.37,65032.61
TXN-21527,2025-11-18,November,Q4,2025,Asia Pacific,India,Mumbai,Enterprise Solutions,Sales,Software Services,Cloud Database Engine,Consumer,Online Store,16167.33,2467.08,2569.02,1203.9,1421.4,1420.86,8506.47,52.62,16598.31,16167.33
TXN-21528,2025-11-18,November,Q4,2025,Europe,Germany,Frankfurt,Financial Services,Marketing,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Online Store,12724.41,4857.18,2336.79,528.94,327.63,592.74,4408.76,34.65,13799.0,12724.41
TXN-21529,2025-11-18,November,Q4,2025,Middle East & Africa,Saudi Arabia,Riyadh,Financial Services,Operations,Hardware Systems,Edge Compute Node,Mid-Market,Direct Sales,76459.44,48502.05,13968.56,5338.09,5618.6,2279.74,6371.0,8.33,84600.7,76459.44
TXN-21530,2025-11-18,November,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Operations,Electronics,Smart Hub Pro,SMB,Online Store,14007.82,7789.15,2530.42,1396.28,964.84,437.06,1854.91,13.24,14693.15,14007.82
TXN-21531,2025-11-18,November,Q4,2025,Europe,Germany,Frankfurt,Consumer Goods,Sales,Professional Consulting,Advisory Subscription,Mid-Market,Partner Channel,16642.76,7421.11,1928.22,932.76,220.95,836.83,5523.84,33.19,17054.77,16642.76
TXN-21532,2025-11-18,November,Q4,2025,Asia Pacific,India,Mumbai,Digital Services,Customer Support,Electronics,Smart Hub Pro,Enterprise,Direct Sales,7816.76,4801.76,1222.84,681.73,126.73,167.73,942.7,12.06,8401.41,7816.76
TXN-21533,2025-11-18,November,Q4,2025,North America,USA,Chicago,Digital Services,Engineering,Software Services,CyberShield Security,Consumer,Partner Channel,40989.5,6468.64,5353.39,3245.77,4270.58,4934.34,20987.36,51.2,38970.13,40989.5
TXN-21534,2025-11-18,November,Q4,2025,North America,USA,New York,Financial Services,Operations,Hardware Systems,Network Switch 48P,Enterprise,Online Store,118620.74,63279.25,19651.21,9232.86,11483.6,4377.27,22080.15,18.61,114504.55,118620.74
TXN-21535,2025-11-19,November,Q4,2025,North America,USA,Chicago,Digital Services,Engineering,Hardware Systems,Network Switch 48P,Enterprise,Direct Sales,48206.32,28854.97,7820.45,4138.27,4186.93,1783.36,5609.27,11.64,43997.75,48206.32
TXN-21536,2025-11-19,November,Q4,2025,Europe,UK,London,Consumer Goods,Sales,Hardware Systems,Storage Array V2,SMB,Online Store,94312.19,50309.97,15840.32,5965.94,8474.36,2305.69,19890.27,21.09,91915.09,94312.19
TXN-21537,2025-11-19,November,Q4,2025,Europe,France,Paris,Digital Services,Sales,Software Services,Cloud Database Engine,Consumer,Direct Sales,47935.97,7491.27,8637.41,4524.41,2544.77,3502.58,23780.3,49.61,45211.95,47935.97
TXN-21538,2025-11-19,November,Q4,2025,Asia Pacific,Australia,Sydney,Financial Services,Sales,Software Services,SaaS ERP License,Enterprise,Online Store,15870.65,2868.74,1664.14,1150.48,202.55,1171.15,9016.14,56.81,15792.16,15870.65
TXN-21539,2025-11-19,November,Q4,2025,North America,USA,New York,Digital Services,Marketing,Software Services,CyberShield Security,Enterprise,Partner Channel,50540.02,11835.51,8921.29,5050.92,3039.09,3413.97,21318.33,42.18,51278.6,50540.02
TXN-21540,2025-11-19,November,Q4,2025,North America,USA,San Francisco,Enterprise Solutions,Operations,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Reseller Network,58301.06,20226.2,7659.64,,7938.51,4073.23,23823.1,40.86,54480.08,58301.06
TXN-21541,2025-11-19,November,Q4,2025,North America,USA,San Francisco,Consumer Goods,Sales,Cloud Infrastructure,Object Storage Multi-Region,SMB,Online Store,14167.42,5303.36,2711.13,1390.96,,927.01,3834.96,27.07,15551.39,14167.42
TXN-21542,2025-11-19,November,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Engineering,Cloud Infrastructure,Object Storage Multi-Region,SMB,Direct Sales,21522.63,7716.93,2488.47,1389.72,2921.5,1793.26,8134.25,37.79,20369.95,21522.63
TXN-21543,2025-11-19,November,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Consumer Goods,Marketing,Electronics,Smart Hub Pro,SMB,Partner Channel,3583.2,2153.59,675.29,168.58,106.01,102.59,483.15,13.48,3572.28,3583.2
TXN-21544,2025-11-19,November,Q4,2025,North America,USA,New York,Consumer Goods,Customer Support,Software Services,AI Analytics Platform,Enterprise,Partner Channel,37723.8,10539.15,6304.29,3417.46,393.73,2777.45,14685.45,38.93,38329.84,37723.8
TXN-21545,2025-11-19,November,Q4,2025,Middle East & Africa,UAE,Dubai,Consumer Goods,Sales,Professional Consulting,Implementation Services,Enterprise,Reseller Network,456127.1267647115,19887.66,7443.27,3236.52,5249.05,1031.44,4581.05,12.66,38971.04,36179.94
TXN-21546,2025-11-20,November,Q4,2025,North America,USA,New York,Consumer Goods,Engineering,Software Services,CyberShield Security,Enterprise,Direct Sales,43606.82,7002.45,9567.57,3777.19,3844.78,3357.04,19902.57,45.64,43301.85,43606.82
TXN-21547,2025-11-20,November,Q4,2025,North America,USA,New York,Enterprise Solutions,Sales,Electronics,4K Display Monitor,Enterprise,Online Store,20222.09,13808.03,2252.29,992.41,390.51,451.4,2717.96,13.44,19536.75,20222.09
TXN-21548,2025-11-20,November,Q4,2025,North America,USA,Chicago,Digital Services,Sales,Cloud Infrastructure,Object Storage Multi-Region,SMB,Reseller Network,79566.46,27226.93,11490.75,5878.06,818.91,6381.88,28588.84,35.93,79149.48,79566.46
TXN-21549,2025-11-20,November,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Financial Services,Sales,Electronics,4K Display Monitor,Consumer,Online Store,6256.66,3528.8,1209.22,487.37,148.11,243.81,787.46,12.59,5769.75,6256.66
TXN-21550,2025-11-20,November,Q4,2025,North America,USA,Chicago,Financial Services,Marketing,Software Services,AI Analytics Platform,Mid-Market,Partner Channel,8099.58,1691.3,1606.85,590.46,1201.07,854.52,3356.45,41.44,8992.02,8099.58
TXN-21551,2025-11-20,November,Q4,2025,Middle East & Africa,UAE,Dubai,Consumer Goods,Engineering,Software Services,SaaS ERP License,Enterprise,Online Store,45117.38,11801.84,7226.41,3002.22,809.7,3668.37,19418.54,43.04,40166.56,45117.38
TXN-21552,2025-11-20,November,Q4,2025,North America,Canada,Toronto,Digital Services,Sales,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Direct Sales,1104218.030715564,36407.24,14495.71,7980.12,7307.08,6338.56,22364.79,25.53,79031.45,87586.42
TXN-21553,2025-11-20,November,Q4,2025,Europe,UK,London,Consumer Goods,Sales,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Online Store,81114.03,25901.39,15705.42,7731.83,4989.07,6269.66,25505.73,31.44,72996.15,81114.03
TXN-21554,2025-11-20,November,Q4,2025,Middle East & Africa,UAE,Dubai,Consumer Goods,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Direct Sales,50138.02,22002.56,8523.79,2792.34,1079.08,1617.18,15202.15,30.32,50669.16,50138.02
TXN-21555,2025-11-20,November,Q4,2025,Latin America,Brazil,Sao Paulo,Consumer Goods,Sales,Electronics,Smart Hub Pro,Consumer,Online Store,11360.78,7252.33,2470.88,802.18,768.29,132.44,702.95,6.19,10235.12,11360.78
TXN-21556,2025-11-20,November,Q4,2025,Asia Pacific,Singapore,Singapore,Consumer Goods,Marketing,Software Services,AI Analytics Platform,SMB,Online Store,13556.25,2374.94,1821.58,700.46,1505.02,1140.29,7518.98,55.47,14208.63,13556.25
TXN-21557,2025-11-21,November,Q4,2025,north america,Canada,Toronto,Enterprise Solutions,Engineering,Electronics,UltraBook Enterprise,Mid-Market,Direct Sales,7204.47,4814.45,797.75,363.99,912.47,277.54,950.74,13.2,8065.65,7204.47
TXN-21558,2025-11-21,November,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Sales,Hardware Systems,Storage Array V2,Enterprise,Reseller Network,53072.16,31881.07,7574.97,2626.32,5220.9,2354.94,8634.86,16.27,49840.14,53072.16
TXN-21559,2025-11-21,November,Q4,2025,Europe,France,Paris,Digital Services,Operations,Electronics,4K Display Monitor,SMB,Partner Channel,16013.42,8829.41,3179.24,1091.69,1898.13,350.9,2562.18,16.0,14938.1,16013.42
TXN-21560,2025-11-21,November,Q4,2025,Europe,Germany,Frankfurt,Financial Services,Customer Support,Software Services,AI Analytics Platform,Enterprise,Direct Sales,33651.09,6791.65,5287.59,1971.4,3373.08,3600.23,16000.22,47.55,35037.31,33651.09
TXN-21561,2025-11-21,November,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Financial Services,Marketing,Electronics,UltraBook Enterprise,Enterprise,Direct Sales,5746.92,3669.82,831.93,372.29,336.51,184.92,687.96,11.97,5171.72,5746.92
TXN-21562,2025-11-22,November,Q4,2025,North America,USA,New York,Enterprise Solutions,Marketing,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Partner Channel,41820.82,15948.41,8771.76,3067.65,4126.36,1404.91,12628.09,30.2,44873.06,41820.82
TXN-21563,2025-11-22,November,Q4,2025,Latin America,Mexico,Mexico City,Consumer Goods,Engineering,Electronics,Smart Hub Pro,Mid-Market,Online Store,20761.24,12857.09,3675.44,1109.53,2780.84,562.05,2557.13,12.32,19448.05,20761.24
TXN-21564,2025-11-22,November,Q4,2025,North America,Canada,Toronto,Digital Services,Sales,Hardware Systems,Storage Array V2,Enterprise,Online Store,77752.33,42323.83,17043.45,5804.2,6662.63,3077.48,9503.37,12.22,79274.2,77752.33
TXN-21565,2025-11-22,November,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Operations,Software Services,SaaS ERP License,Consumer,Online Store,42966.09,12642.22,9245.94,1899.07,4536.36,2925.98,16252.88,37.83,47382.98,42966.09
TXN-21566,2025-11-22,November,Q4,2025,Asia Pacific,Japan,Tokyo,Consumer Goods,Customer Support,Cloud Infrastructure,Object Storage Multi-Region,SMB,Direct Sales,48608.02,15666.56,9207.21,2900.57,2940.48,3778.88,17054.8,35.09,45965.81,48608.02
TXN-21567,2025-11-22,November,Q4,2025,Middle East & Africa,UAE,Dubai,Enterprise Solutions,Sales,Hardware Systems,Edge Compute Node,Consumer,Direct Sales,45938.78,27167.72,9934.04,1958.55,6426.81,839.41,6039.06,13.15,44239.01,45938.78
TXN-21568,2025-11-22,November,Q4,2025,North America,USA,San Francisco,Financial Services,Customer Support,Software Services,AI Analytics Platform,Enterprise,Direct Sales,64332.79,17323.64,13520.34,5245.29,558.47,4979.19,23264.33,36.16,70561.61,64332.79
TXN-21569,2025-11-23,November,Q4,2025,North America,USA,San Francisco,Enterprise Solutions,Sales,Software Services,AI Analytics Platform,Enterprise,Online Store,22483.95,3512.85,4704.08,1819.39,2962.61,1841.49,10606.14,47.17,24529.4,22483.95
TXN-21570,2025-11-23,November,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Sales,Hardware Systems,Edge Compute Node,Consumer,Online Store,130084.58,75262.33,27173.68,6344.4,4048.12,4145.76,17158.41,13.19,141643.56,130084.58
TXN-21571,2025-11-23,November,Q4,2025,Europe,Germany,Frankfurt,Financial Services,Operations,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Online Store,43673.03,14070.72,6374.28,3101.41,148.73,2484.42,17642.2,40.4,48227.12,43673.03
TXN-21572,2025-11-23,November,Q4,2025,Asia Pacific,Australia,Sydney,Enterprise Solutions,Sales,Hardware Systems,Server Rack X1,Enterprise,Direct Sales,104056.55,60951.88,19161.41,,8641.5,3968.19,14933.69,14.35,96721.03,104056.55
TXN-21573,2025-11-23,November,Q4,2025,North America,USA,New York,Consumer Goods,Marketing,Electronics,4K Display Monitor,Mid-Market,Online Store,21779.68,14868.01,3021.39,1026.36,764.49,400.25,2463.67,11.31,21959.14,21779.68
TXN-21574,2025-11-23,November,Q4,2025,North America,USA,San Francisco,Consumer Goods,Sales,Hardware Systems,Network Switch 48P,Enterprise,Direct Sales,84067.46,52854.15,17420.06,4540.66,10767.43,1758.53,7494.06,8.91,90420.87,84067.46
TXN-21575,2025-11-23,November,Q4,2025,North America,USA,San Francisco,Consumer Goods,Engineering,Software Services,SaaS ERP License,SMB,Direct Sales,49512.6,11829.73,9221.07,3817.23,6736.36,4992.73,19651.84,39.69,47190.25,49512.6
TXN-21576,2025-11-24,November,Q4,2025,Asia Pacific,Singapore,Singapore,Financial Services,Sales,Hardware Systems,Server Rack X1,Enterprise,Online Store,46068.45,27713.85,6679.34,2406.51,1151.9,1104.55,8164.2,17.72,40871.2,46068.45
TXN-21577,2025-11-24,November,Q4,2025,Middle East & Africa,UAE,Dubai,Consumer Goods,Engineering,Software Services,AI Analytics Platform,SMB,Online Store,29484.61,8283.77,4504.39,2379.14,2107.97,1873.62,12443.69,42.2,31799.87,29484.61
TXN-21578,2025-11-24,November,Q4,2025,Europe,France,Paris,Enterprise Solutions,Engineering,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Reseller Network,85852.24,35565.9,10140.46,7305.82,2207.08,3451.03,29389.03,34.23,82102.43,85852.24
TXN-21579,2025-11-24,November,Q4,2025,Asia Pacific,Australia,Sydney,Enterprise Solutions,Operations,Professional Consulting,Advisory Subscription,SMB,Reseller Network,10287.37,5577.21,1437.75,521.68,1426.21,368.37,2382.36,23.16,9353.21,10287.37
TXN-21580,2025-11-24,November,Q4,2025,Asia Pacific,Singapore,Singapore,Enterprise Solutions,Marketing,Professional Consulting,24/7 Premium Support,SMB,Online Store,36739.28,14714.35,6657.4,2396.92,969.09,1385.65,11584.96,31.53,35345.81,36739.28
TXN-21581,2025-11-24,November,Q4,2025,Asia Pacific,Singapore,Singapore,Consumer Goods,Customer Support,Software Services,Cloud Database Engine,Enterprise,Direct Sales,52525.39,10794.97,6645.17,3372.79,5550.74,2866.4,28846.06,54.92,54658.78,52525.39
TXN-21582,2025-11-24,November,Q4,2025,Middle East & Africa,Saudi Arabia,Riyadh,Consumer Goods,Customer Support,Software Services,CyberShield Security,Enterprise,Direct Sales,49063.48,13383.13,5460.71,3094.44,6377.16,4694.61,22430.59,45.72,43781.23,49063.48
TXN-21583,2025-11-24,November,Q4,2025,Europe,Germany,Frankfurt,Digital Services,Sales,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Reseller Network,18998.52,6054.62,3261.83,1175.94,43.27,1012.51,7493.62,39.44,19277.92,18998.52
TXN-21584,2025-11-24,November,Q4,2025,Latin America,Mexico,Mexico City,Consumer Goods,Operations,Electronics,UltraBook Enterprise,SMB,Reseller Network,8012.11,4719.28,1188.59,351.71,876.93,214.16,1538.37,19.2,8324.39,8012.11
TXN-21585,2025-11-24,November,Q4,2025,Europe,France,Paris,Consumer Goods,Engineering,Hardware Systems,Server Rack X1,Enterprise,Online Store,107114.24,65358.59,17505.04,10257.45,11007.11,2758.95,11234.21,10.49,115562.16,107114.24
TXN-21586,2025-11-25,November,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Engineering,Software Services,Cloud Database Engine,Enterprise,Direct Sales,49261.02,10323.28,6682.07,3812.29,447.04,4280.71,24162.67,49.05,51650.32,49261.02
TXN-21587,2025-11-25,November,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Marketing,Software Services,SaaS ERP License,Enterprise,Partner Channel,42168.2,10040.58,8989.54,2108.68,4592.77,2267.71,18761.69,44.49,45531.9,42168.2
TXN-21588,2025-11-25,November,Q4,2025,North America,Canada,Toronto,Digital Services,Customer Support,Electronics,Smart Hub Pro,SMB,Direct Sales,10496.38,6371.12,2192.56,817.42,99.79,200.0,915.28,8.72,11009.45,10496.38
TXN-21589,2025-11-25,November,Q4,2025,Europe,UK,London,Digital Services,Marketing,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Online Store,33945.78,11441.56,6997.29,1655.44,1083.08,2136.43,11715.06,34.51,37831.7,33945.78
TXN-21590,2025-11-25,November,Q4,2025,Asia Pacific,Australia,Sydney,Consumer Goods,Operations,Software Services,Cloud Database Engine,SMB,Reseller Network,409576.7422407953,7902.38,3600.2,2271.57,3402.1,3560.64,15152.78,46.64,32112.13,32487.57
TXN-21591,2025-11-25,November,Q4,2025,Latin America,Brazil,Sao Paulo,Financial Services,Engineering,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Partner Channel,31249.17,13724.13,5762.4,1547.1,479.08,1772.74,8442.8,27.02,31579.52,31249.17
TXN-21592,2025-11-25,November,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Marketing,Electronics,Smart Hub Pro,Enterprise,Direct Sales,15580.34,9317.52,2150.7,811.24,1124.71,546.4,2754.48,17.68,17355.92,15580.34
TXN-21593,2025-11-26,November,Q4,2025,Europe,France,Paris,Consumer Goods,Marketing,Electronics,UltraBook Enterprise,Enterprise,Partner Channel,8469.63,5832.55,1152.11,432.15,1178.68,252.07,800.75,9.45,8787.62,8469.63
TXN-21594,2025-11-26,November,Q4,2025,North America,USA,New York,Financial Services,Operations,Electronics,Smart Hub Pro,Consumer,Direct Sales,22586.16,12863.89,3153.63,1633.84,3359.48,981.98,3952.82,17.5,23070.06,22586.16
TXN-21595,2025-11-26,November,Q4,2025,Europe,France,Paris,Financial Services,Marketing,Hardware Systems,Server Rack X1,Consumer,Partner Channel,102402.7,59352.8,12097.89,8903.24,2350.41,5249.24,16799.53,16.41,91509.09,102402.7
TXN-21596,2025-11-26,November,Q4,2025,Asia Pacific,Japan,Tokyo,Financial Services,Engineering,Software Services,Cloud Database Engine,Enterprise,Reseller Network,68507.65,18524.19,11352.36,4853.48,9680.55,3786.62,29991.0,43.78,74225.04,68507.65
